Parceiro,Tipo,Subtipo,Especialidade,Produto,Valor Particular,Valor Repasse,Valor Venda
Cesar Lamark,Profissional,Médico,Cirurgia plástica,"Lipo safer (lombar, flancos)",17250.00,16000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Lipo safer (torax superior),6900.00,4000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Lipo safer (braços),6900.00,4000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Lipo safer (região toracica lateral),4600.00,3000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Lipo safer (coxas),6900.00,4000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mamoplastia de aumento,16100.00,14000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mastopexia short scar sem protese,23000.00,20000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mamoplastia redutora,20700.00,18000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Lipo safer (360° - abdome//flancos//lombar),20700.00,18000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Miniabdominoplastia,18400.00,15000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Explante mamario + mastopexia circunferencial,25300.00,22000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Blefaroplastia superior,6900.00,6000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Ginecomastia,11500.00,10000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Abdominoplastia,20700.00,18000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mamoplastia redutora com prótese,20700.00,14400.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mastopexia com protese multiplanos em l,23000.00,16000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Matopexia com prótese,23000.00,16000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mastopexia sem prótese,23000.00,16000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Mamoplastia de aumento submuscular estruturada,23000.00,16000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Enxerto de glúteo,3737.50,2500.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Braquioplastia,23000.00,20000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Argon 4,9200.00,10000.00,0.00
Cesar Lamark,Profissional,Médico,Cirurgia plástica,Consulta,600.00,600.00,0.00
Gabriela Freire,Profissional,Médico,Cirurgia plástica,Consulta,250.00,100.00,150.00
Gabriela Freire,Profissional,Médico,Cirurgia plástica,Lipo de papada,"R$ 5.200,00","R$ 3.000,00",4160.00
Heron Silveira,Profissional,Médico,Ginecologia,Parto cesárea,3500.00,2600.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Ninfoplastia,3500.00,2500.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Histeroscopia diagnóstica com biópsia,2150.00,950.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Estudo urodinâmico,700.00,500.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Parto-pediatra,800.00,800.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Pacote ginecologico,900.00,500.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Biopsia do colo,550.00,350.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Consulta pré procedimento,450.00,250.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Fraxx,2000.00,1300.00,0.00
Heron Silveira,Profissional,Médico,Ginecologia,Implanon,2000.00,1300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Abdominoplastia,3300.00,3300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Abdominoplastia,3300.00,3300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Abdominoplastia Em Ancora,3300.00,3300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Biometria ultra-sonica - monocular,90.00,76.20,85.50
Hospital Memorial,Local,Hospital,Multidisciplinar,Blefaroplastia Superior,1500.00,1500.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Blefaroplastia Superior + Inferior + Cantopexia Ou Cantoplastia,2340.00,2340.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Braquioplastia,2700.00,2700.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Campimetria computadorizada (campo visual) - monocular,190.00,71.70,130.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Ceratoscopia computadorizada - monocular,180.00,91.70,140.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Cerumen - remocao (bilateral),300.00,150.00,240.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Cirurgião cardiovascular,450.00,370.00,420.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Clister ou enema opaco (duplo contraste),350.00,208.13,315.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Colonoscopia (inclui a retossigmoidoscopia),700.00,480.00,630.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Colonoscopia com biopsia e/ou citologia,700.00,480.00,630.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta alergologista,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta angiologista,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta cardiologia,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta cirurgia cabeca e pescoco,300.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta cirurgia geral,300.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta cirurgiao toracico,250.00,200.00,245.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta clinico geral,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta dermatologista,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta endocrinologista,300.00,200.00,250.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta gastroenterologia,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta geriatria,350.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta ginecologia obstetrica,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta ginecológica,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta hematologista,400.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta hepatologista,300.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta mastologia,300.00,150.00,200.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta neurocirurgiao,450.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta neurologia,300.00,200.00,250.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta oftalmologia,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta oncologia,300.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta ortopedia,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta otorrinolaringologia,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta pediatria,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta pneumologia,250.00,200.00,245.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta pre anestesica,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta proctologia,250.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Consulta urologista,300.00,140.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Cruroplastia,2700.00,2700.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Curva Tensional,180.00,90.00,130.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Curva tensional diaria - binocular,150.00,68.70,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Densitometria ossea - 2 segmentos (coluna e femur),130.00,90.00,115.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Ecocardiograma (eco),250.00,200.00,245.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Eletrocardiograma (ecg),80.00,50.00,65.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Eletroencefalograma em vigilia e sono (eeg),130.00,100.00,125.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Endoscopia digestiva alta,350.00,250.00,310.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Ginecomastia,2300.00,2300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Ginecomastia Com Lipo De Peitoral,2300.00,2300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Gonioscopia,180.00,90.00,130.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Gonioscopia - binocular,130.00,25.60,104.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Holter 24 horas - 3 canais - digital,200.00,160.00,190.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lifting Facial,4560.00,4560.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipo Safer (Abdômen E Flancos),2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipo Safer (Abdômen E Flancos) +Enxertia,2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,"Lipo Safer (Abdômen, Flancos ) Abdominoplastia",2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,"Lipo Safer (Abdômen, Flancos e costas)",2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,"Lipo Safer (Abdômen, Flancos e costas) + Enxertia",2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,"Lipo Safer (Abdômen, Flancos E Costas) + Enxertia +Abdominoplastia",2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,"Lipo Safer (Abdômen, Flancos, Costas, Braços, Coxas e Monte De Vênus) + Enxertia",2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipoaspiração De Abdome Com Enxertia,3300.00,3300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipoaspiracão De Abdome E Dorso Com Enxertia,3300.00,3300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipoaspiracão De Abdome E Dorso Sem Enxertia,2900.00,2900.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipoaspiração De Abdome Sem Enxertia,2400.00,2400.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipoaspiração De Papada,1000.00,1000.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Lipoaspiracão Pequena (Ex: Braços Ou Coxas Ou Axilas + Torax),1000.00,1000.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mamografia convencional bilateral,150.00,120.00,140.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mamoplastia De Aumento,2640.00,2640.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mamoplastia De Aumento Submuscular Estruturada,2800.00,2800.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mamoplastia Redutora,2800.00,2800.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mamoplastia Redutora,2400.00,2400.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mamoplastia Redutora Com Prótese,2800.00,2800.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mapa 24horas,200.00,150.00,185.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mapeamento De Retina,130.00,65.00,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mapeamento De Retina,200.00,100.00,150.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mapeamento de retina (oftalmoscopia indireta) - monocular,100.00,47.30,80.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mastopexia Com Prótese,3360.00,3360.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mastopexia Com Protese Multiplanos Em L,2800.00,2800.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Mastopexia Sem Prótese,3360.00,3360.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Microscopia,290.00,145.00,245.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Microscopia,160.00,90.00,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Microscopia especular de cornea - monocular,180.00,106.60,144.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Miniabdominoplastia,3300.00,3300.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Ninfoplastia,3240.00,3240.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Oct- Tomografia De Coerència Optica,620.00,265.00,380.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Oct- Tomografia De Coerència Optica,760.00,380.00,550.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Otoplastia,2000.00,2000.00,0.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Pacote mama (consulta+ usg mama+mamografia),650.00,371.58,490.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Paquimetria,120.00,70.00,90.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Paquimetria,260.00,120.00,180.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Paquimetria ultrasonica - monocular,200.00,49.20,160.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Polipectomia de colon (independente do numero de polipos),750.00,550.00,680.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio x - tórax (pa e perfil),150.00,54.03,680.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - abdome simples,110.00,50.05,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - adenoides ou cavum,110.00,48.02,88.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - antebraco,110.00,49.75,88.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - articulacao coxofemoral (quadril),150.00,52.64,88.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - articulacao temporomandibular - bilateral,150.00,56.43,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - articulacao tibiotarsica (tornozelo),150.00,48.02,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - bacia,150.00,50.05,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - braco,150.00,51.20,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - calcaneo,150.00,48.02,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - clavicula,150.00,51.20,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - coluna cervical - 3 incidencias,150.00,50.77,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - coluna dorsal - 2 incidencias,150.00,55.54,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - coluna lombo-sacra -3 incidencias,150.00,57.70,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - coluna torácica - 1 incidencia,150.00,33.64,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - coluna torácica - 2 incidencias,150.00,40.48,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - costelas - por hemitorax,150.00,54.08,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - cotovelo,150.00,48.02,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - coxa,150.00,54.08,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - cranio - 2 incidencias,150.00,51.20,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - esofago - estomago e duodeno,430.00,188.82,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - joelho,150.00,49.75,344.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - mao ou quirodactilo,150.00,48.02,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - omoplata ou escapula,150.00,53.36,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - ossos da face,150.00,56.43,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - pe ou pododactilo,150.00,49.75,120.00
Hospital Memorial,Local,Hospital,Multidisciplinar,Raio-x - perna,150.00,52.63,120.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia,3200.00,3200.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + hérnia,5060.00,5060.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + lipo de cintura,4650.00,4650.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + lipo de cintura + costa,5800.00,5800.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + lipo de cintura + enxertia,4650.00,4650.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + lipo média+ hérnia,3600.00,3600.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + lipoescultura,5740.00,5740.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + lipoescultura+enxertia de glutéo,6640.00,6640.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia em ancora,2900.00,2900.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Abdominoplastia + ninfoplastia,4250.00,4250.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Blefaroplastia inferior,1500.00,1500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Blefaroplastia superior,1500.00,1500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Blefaroplastia superior + inferior,2340.00,2340.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Blefaroplastia superior + inferior + cantopexia ou cantoplastia,2340.00,2340.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Braquioplastia,2600.00,2600.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Cruroplastia,2600.00,2600.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Enxertia de glúteo,900.00,900.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Ginecomastia,3800.00,3800.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Ginecomastia com lipo de peitoral,3800.00,3800.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lifting coxa,3500.00,2700.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lifting braço,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lifting facial,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipo safer (abdômen e flancos),3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipo safer (abdômen e flancos) +enxertia,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,"Lipo safer (abdômen, flancos ) abdominoplastia",4650.00,4650.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,"Lipo safer (abdômen, flancos e costas)",3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,"Lipo safer (abdômen, flancos e costas) + enxertia +abdominoplastia",4650.00,4650.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,"Lipo safer (abdômen, flancos e costas) + enxertia de glutéo",3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,"Lipo safer (abdômen, flancos, costas, braços, coxas e monte de vênus) + enxertia",3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiração de abdome com enxertia,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiracão de abdome e dorso com enxertia,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiracão de abdome e dorso sem enxertia,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiração de abdome sem enxertia,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiração de papada,700.00,700.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiração média 2 a 4 horas,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiracão pequena (ex: braços ou coxas ou axilas + torax),1500.00,1500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoaspiração pequena até 2 horas,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoescultura,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Lipoescultura com laser,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mamoplastia de aumento,3500.00,3500.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mamoplastia de aumento submuscular estruturada,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mamoplastia de aumento + lipo de aumento,3750.00,3750.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mamoplastia redutora,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mamoplastia redutora com prótese,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mastopexia com prótese,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mastopexia com protese multiplanos em l,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mastopexia sem prótese,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mini abdominoplastia + lipo de cintura,4050.00,4050.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Mini abdominoplastia + lipo média 2 a 4 horas,3300.00,3300.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Miniabdominoplastia,2900.00,2900.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Ninfoplastia,3200.00,3200.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Ninfoplastia com enxertia de gordura,3200.00,3200.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Ninfoplastia pequenos lábios,3200.00,3200.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Otoplastia,2600.00,2600.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Parto cesárea,1800.00,1800.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Rinoplastia,2600.00,2600.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Rinoplastia c/retirada de costela,2600.00,2600.00,0.00
Hospital Neurocardio,Local,Hospital,Multidisciplinar,Rinoplastia com cartilagem costal,2600.00,2600.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação abdominoplastia,400.00,400.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação abdominoplastia + lipoescultura + com ou sem enxertia de glúteo,750.00,750.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação blefaroplastia inferior,400.00,400.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação blefaroplastia superior,400.00,400.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação lipo de cintura + abdominoplastia,750.00,750.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação lipoescultura,700.00,700.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação lipo de cintura + abdominoplastia  + enxertia de glúteo,750.00,750.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação lipoescultura + enxertia de glúteo,750.00,750.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação mamoplastia de aumento,350.00,350.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação mamoplastia redutora,550.00,550.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação mastopexia com prótese,550.00,550.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação mastopexia sem prótese,550.00,550.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação ninfoplastia pequenos lábios,400.00,400.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação otoplastia,400.00,400.00,0.00
Joana Cariri,Profissional,Médico,Instrumentação,Instrumentação rinoplastia,400.00,400.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Histerectomia total- tumores malignos,14000.00,11200.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Histerectomia total - doença benigna d1372,10000.00,8000.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Colectomia parcial,15000.00,12000.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Retossigmoidectomia,18000.00,14400.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Gastrectomia parcial,14000.00,11200.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Gastrectomia total,18000.00,14400.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Ressecção de tumores de pâncreas,16000.00,12800.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Ressecção de tumores de pele pequenos ( por cada tumor ):,4000.00,3200.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Ressecção de tumores de pele grandes ( por cada tumor );,6000.00,4800.00,0.00
Kleber Garcia,Profissional,Médico,Oncologia,Ressecção de grande tumorações abdominais ( doenças variadas ):,16000.00,12800.00,0.00
Labsabin,Local,Laboratório,Exames clínicos,17 hidroxi progesterona,26.00,21.00,25.00
Labsabin,Local,Laboratório,Exames clínicos,Aat - alfa 1 antitripsina,25.00,17.50,20.00
Labsabin,Local,Laboratório,Exames clínicos,"Acido folico, dosagem nos eritrocitos",30.00,21.00,24.00
Labsabin,Local,Laboratório,Exames clínicos,Acido hipurico (para tolueno),16.00,11.20,12.80
Labsabin,Local,Laboratório,Exames clínicos,Acido lactico (lactato),20.00,14.00,16.00
Labsabin,Local,Laboratório,Exames clínicos,Acido urico,12.00,8.40,9.60
Labsabin,Local,Laboratório,Exames clínicos,"Adrenocorticotrofico, hormonio (acth)",40.00,28.00,32.00
Labsabin,Local,Laboratório,Exames clínicos,Aldosterona,40.00,28.00,32.00
Labsabin,Local,Laboratório,Exames clínicos,Alfafeto proteina,500.00,460.00,490.00
Labsabin,Local,Laboratório,Exames clínicos,Amilase,7.00,4.90,5.60
Labsabin,Local,Laboratório,Exames clínicos,"Androstenediona, dosagem",28.00,21.00,25.00
Labsabin,Local,Laboratório,Exames clínicos,Anti ccp,13.00,9.00,10.40
Labsabin,Local,Laboratório,Exames clínicos,Anti hiv i e ii,45.00,31.50,36.00
Labsabin,Local,Laboratório,Exames clínicos,Antigeno australia (hbsag),14.00,9.80,20.00
Labsabin,Local,Laboratório,Exames clínicos,Anti-tpo,25.00,17.50,11.20
Labsabin,Local,Laboratório,Exames clínicos,Beta hcg quantitativo,35.00,24.50,28.00
Labsabin,Local,Laboratório,Exames clínicos,"Bilirrubinas (direta, indireta e total)",12.00,8.40,9.60
